submission,agent_type,model,instance_id,total_actions,bash_commands,test_executions,file_edits,file_reads,resolved
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-24213,16,5,3,9,1,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-25479,29,5,3,15,8,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-24562,28,10,7,10,7,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16642,36,8,5,23,3,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-12973,34,1,0,31,1,True
20240402_sweagent_gpt4,sweagent,gpt4,pydata__xarray-4356,37,3,2,31,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16595,18,5,2,6,6,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12143,10,5,0,1,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12713,33,11,5,10,8,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13089,5,2,0,1,1,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-9258,30,5,0,10,10,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-14496,9,4,2,3,1,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-25311,11,3,1,4,3,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-14531,28,10,2,7,10,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-13647,10,4,2,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,pytest-dev__pytest-10356,27,9,2,11,6,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11163,12,5,3,5,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12304,33,10,9,18,4,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12663,14,4,2,7,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-8459,24,7,0,5,11,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-15349,10,4,2,4,1,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-15976,23,7,4,5,10,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-18698,20,7,5,7,5,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-13798,10,4,2,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16454,35,7,4,11,16,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-10297,20,7,3,6,6,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15380,32,6,4,23,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-16450,11,4,2,3,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14539,29,8,6,10,10,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16631,10,1,0,3,5,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-7454,21,6,0,5,8,True
20240402_sweagent_gpt4,sweagent,gpt4,pytest-dev__pytest-5631,37,4,4,29,3,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-13779,12,5,3,5,1,True
20240402_sweagent_gpt4,sweagent,gpt4,pylint-dev__pylint-6903,9,2,1,5,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13279,35,15,7,12,7,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14089,10,4,1,4,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15128,9,2,1,4,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13821,21,7,0,4,9,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16493,13,6,1,3,3,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-23314,23,9,3,5,8,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-13878,34,12,4,13,8,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16333,33,10,8,15,7,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-24026,19,4,2,11,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14792,14,6,3,5,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15814,14,6,4,6,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11239,8,2,0,1,4,True
20240402_sweagent_gpt4,sweagent,gpt4,pytest-dev__pytest-7324,5,1,1,3,0,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-7166,11,5,1,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-24627,32,3,1,2,26,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13112,7,6,0,0,0,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15382,33,15,2,3,14,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-24570,16,7,3,5,3,True
20240402_sweagent_gpt4,sweagent,gpt4,pydata__xarray-6599,27,5,1,12,8,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-8638,14,8,0,0,5,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-14365,10,4,2,4,1,True
20240402_sweagent_gpt4,sweagent,gpt4,pylint-dev__pylint-4661,26,9,0,5,11,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11951,5,1,0,2,1,True
20240402_sweagent_gpt4,sweagent,gpt4,pytest-dev__pytest-6197,30,12,1,9,8,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-14369,34,14,3,8,11,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-13124,25,3,2,9,12,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-25287,12,6,2,4,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16877,14,5,3,5,3,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-12481,24,8,5,9,6,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12308,34,10,8,12,11,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-14894,25,7,5,15,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15973,31,2,2,28,0,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13568,36,6,6,27,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-18763,12,6,2,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-10673,14,5,2,4,4,True
20240402_sweagent_gpt4,sweagent,gpt4,psf__requests-1766,6,2,0,1,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15741,37,5,4,28,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11820,33,9,4,20,3,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-12585,10,4,2,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13820,4,1,0,1,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16662,15,4,3,8,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14349,16,8,3,4,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13343,32,6,4,11,14,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-14995,17,9,2,3,4,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13158,33,10,5,12,10,True
20240402_sweagent_gpt4,sweagent,gpt4,pydata__xarray-4966,9,1,0,6,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16560,11,1,0,5,4,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15569,15,7,0,1,6,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14034,28,4,2,16,7,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14771,20,8,3,7,4,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-15100,36,4,2,29,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-8551,35,13,5,14,7,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-13372,31,6,4,8,16,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14376,4,1,0,1,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11265,14,4,2,4,2,True
20240402_sweagent_gpt4,sweagent,gpt4,pytest-dev__pytest-5840,21,10,0,3,6,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15957,25,8,3,4,10,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12273,36,9,9,23,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16255,6,2,0,1,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14011,12,5,2,4,2,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-22865,19,7,3,4,7,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12965,9,2,0,3,3,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-8475,9,1,0,2,5,True
20240402_sweagent_gpt4,sweagent,gpt4,pylint-dev__pylint-6386,14,7,1,3,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13590,37,3,1,31,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-18211,32,12,1,2,17,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-13615,26,6,4,6,8,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-23950,10,4,2,4,1,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-26291,15,6,2,4,4,True
20240402_sweagent_gpt4,sweagent,gpt4,pydata__xarray-4695,20,3,0,12,4,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-19637,36,3,2,31,1,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-13453,21,7,5,6,7,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-14096,36,2,1,31,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-17630,32,1,1,30,0,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15161,32,6,0,9,16,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-24443,11,5,3,4,1,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-20488,31,7,2,3,20,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15572,12,5,3,5,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16819,9,3,0,1,4,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-8056,30,10,0,12,3,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-26466,33,10,5,17,5,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15525,28,11,8,16,0,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-10908,14,7,3,4,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16032,33,6,3,10,16,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-25232,12,1,0,3,7,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-8595,23,11,1,9,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15987,17,4,2,7,5,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13315,23,8,2,6,8,True
20240402_sweagent_gpt4,sweagent,gpt4,pytest-dev__pytest-7236,34,7,1,15,1,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-20438,34,10,3,7,16,True
20240402_sweagent_gpt4,sweagent,gpt4,pydata__xarray-3993,14,3,0,6,4,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11066,4,1,0,1,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13741,4,1,0,1,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14493,22,8,7,12,1,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-24066,31,3,2,16,11,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-13135,12,4,2,3,4,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-10466,11,5,1,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-9591,14,0,0,12,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14053,14,1,0,9,3,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-9288,16,2,1,4,9,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15375,32,15,4,5,11,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-7440,12,5,0,0,2,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-14309,9,4,2,3,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13449,18,8,1,2,7,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-13236,8,4,0,1,2,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-14598,14,7,2,3,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13023,25,7,2,3,13,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-7462,22,5,1,14,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11206,30,3,2,25,1,True
20240402_sweagent_gpt4,sweagent,gpt4,pydata__xarray-3305,33,8,1,12,12,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-12419,32,9,6,11,11,True
20240402_sweagent_gpt4,sweagent,gpt4,mwaskom__seaborn-3187,26,6,2,10,9,True
20240402_sweagent_gpt4,sweagent,gpt4,psf__requests-5414,22,7,2,9,5,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11400,10,1,0,6,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11477,35,8,7,11,12,True
20240402_sweagent_gpt4,sweagent,gpt4,pytest-dev__pytest-5787,13,5,1,6,0,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13807,6,2,0,2,1,True
20240402_sweagent_gpt4,sweagent,gpt4,psf__requests-2931,9,3,2,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13658,7,1,0,1,4,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11138,28,8,7,15,4,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-11510,19,6,1,6,5,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-25747,18,7,4,7,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12419,5,2,0,1,1,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-24177,17,3,1,4,6,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-14539,32,6,5,19,6,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16667,27,8,4,13,5,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11815,24,10,4,10,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13810,35,6,4,26,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14140,14,7,3,4,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11848,27,8,5,8,10,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12155,10,3,2,5,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-10973,27,2,0,22,2,False
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-25775,33,5,0,22,5,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15277,17,6,2,3,7,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16801,9,5,0,1,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11276,11,5,2,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15127,34,11,6,22,0,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13551,14,5,3,7,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15499,19,3,0,1,14,True
20240402_sweagent_gpt4,sweagent,gpt4,pylint-dev__pylint-4604,33,11,0,12,8,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13410,6,1,0,2,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14170,32,5,2,21,5,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-16792,17,8,1,3,5,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-23412,22,7,2,5,9,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16116,10,3,1,3,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12858,18,7,4,7,3,True
20240402_sweagent_gpt4,sweagent,gpt4,psf__requests-1724,9,4,2,3,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15467,8,2,1,4,1,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-13513,10,4,2,3,2,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-20826,33,15,2,4,13,True
20240402_sweagent_gpt4,sweagent,gpt4,scikit-learn__scikit-learn-14983,32,7,4,13,11,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-12276,37,1,0,33,2,False
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-13852,15,8,2,3,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-16899,22,2,0,17,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11433,35,14,14,20,0,True
20240402_sweagent_gpt4,sweagent,gpt4,sphinx-doc__sphinx-8120,14,1,0,8,0,True
20240402_sweagent_gpt4,sweagent,gpt4,astropy__astropy-13579,32,14,12,15,2,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-15554,31,5,3,5,20,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-11551,17,7,5,7,2,True
20240402_sweagent_gpt4,sweagent,gpt4,pydata__xarray-4075,25,10,3,4,10,True
20240402_sweagent_gpt4,sweagent,gpt4,sympy__sympy-18189,15,3,1,8,3,True
20240402_sweagent_gpt4,sweagent,gpt4,matplotlib__matplotlib-20859,27,5,2,18,3,True
20240402_sweagent_gpt4,sweagent,gpt4,django__django-14238,26,9,6,8,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-26208,81,45,3,6,29,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13195,28,17,6,3,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14559,33,11,4,11,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pylint-dev__pylint-7277,20,5,4,9,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-25931,68,23,9,23,21,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12774,36,16,12,14,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-15875,46,27,2,5,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-7521,72,17,0,21,19,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-13033,52,29,11,17,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9230,13,9,0,2,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13925,16,9,0,3,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9658,30,13,4,14,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-6721,64,20,12,25,18,False
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-5262,34,3,0,16,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-8872,40,11,3,12,13,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11149,25,8,0,9,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-21379,64,34,11,18,11,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8269,10,4,2,2,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16082,55,28,5,9,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-24149,29,8,5,12,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-13398,19,9,2,2,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-23476,38,14,3,12,11,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15268,33,17,2,8,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-7671,19,4,4,8,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-23824,15,5,2,3,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13837,10,4,1,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-14087,15,5,5,6,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13406,56,24,22,25,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16950,14,6,6,7,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12209,64,19,12,32,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-7571,35,11,7,18,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,psf__requests-2317,9,3,1,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13933,26,13,4,7,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-26342,73,37,17,17,18,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11119,78,29,10,16,32,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-8621,31,10,4,12,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-20801,84,36,8,9,38,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16263,37,14,3,10,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-23299,77,27,8,24,25,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-20676,46,15,2,7,23,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-3151,11,4,2,3,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13212,70,16,6,39,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-13977,24,18,8,5,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-14629,26,7,6,14,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-14053,19,5,5,9,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-9281,62,55,0,0,0,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,matplotlib__matplotlib-22719,13,4,2,7,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-12489,63,24,5,21,17,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-10844,17,4,0,4,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-17139,9,3,3,4,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15695,32,12,2,7,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14631,57,23,10,21,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14999,28,13,4,7,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14404,73,28,16,30,14,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-7889,9,4,0,1,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-14248,27,12,2,7,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-13877,14,4,2,5,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-6992,8,2,2,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14434,13,3,0,2,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12262,67,17,13,29,20,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sphinx-doc__sphinx-7910,43,14,0,15,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-7233,56,23,10,20,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-13670,16,5,4,5,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14580,38,20,6,5,12,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-18199,17,6,1,6,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,scikit-learn__scikit-learn-14141,11,4,0,3,3,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-12325,40,17,9,14,8,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16136,19,7,4,7,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-14711,9,3,2,3,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16661,47,25,13,12,9,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-24661,56,19,15,29,7,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11532,13,3,3,5,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-23262,15,7,2,3,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-7982,14,5,1,2,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-16485,25,7,6,13,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-16597,14,4,2,7,2,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pydata__xarray-4687,49,18,4,9,21,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,pytest-dev__pytest-7432,15,0,0,5,4,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-15104,10,4,3,4,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14534,40,18,10,15,6,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,sympy__sympy-15809,74,26,10,20,27,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-11603,12,5,2,5,1,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,django__django-14608,17,4,0,7,5,True
20240620_sweagent_claude3.5sonnet,sweagent,claude3.5sonnet,astropy__astropy-12907,34,21,12,11,0,True
